Volume Fraction,Matrix Density,Matrix Elastic Modulus,Matrix Poisson's Ratio,Matrix Yield Strength,Matrix Hardening Parameter,Temperature,Fiber Density,Fiber Elastic Modulus 1,Fiber Elastic Modulus 2,Fiber Elastic Modulus 3,Fiber Poisson 1,Fiber Poisson 2,Fiber Poisson 3,Fiber Shear 1,Fiber Shear 2,Fiber Shear 3,Yield Strength
0.42,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,105.601641
0.43,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,103.9890035
0.44,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,104.75557
0.45,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,101.7994425
0.46,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,103.2368861
0.47,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,106.3883
0.48,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,108.254537
0.49,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,106.5737904
0.5,1490,2576.271186,0.38,79.918033,0.346129167,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,104.5433439
0.01,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,57.40743824
0.02,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,58.95263135
0.03,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,58.65040406
0.04,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,58.12146204
0.05,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,58.57853423
0.06,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,57.26129441
0.07,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,57.34402533
0.08,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,56.2999382
0.09,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,56.21190679
0.1,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.87014942
0.11,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.97187888
0.12,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.53472366
0.13,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,56.40918054
0.14,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.74992139
0.15,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,54.83268331
0.16,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,54.16364376
0.17,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,52.28594185
0.18,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,54.74033266
0.19,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,54.4972942
0.2,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,54.57829195
0.21,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.21056424
0.22,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,54.08612027
0.23,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.62368586
0.24,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,53.93610793
0.25,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,54.7708706
0.26,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,53.99910616
0.27,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.44601511
0.28,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,54.80735441
0.29,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,54.01709969
0.3,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,53.99304501
0.31,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,53.51417284
0.32,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.03405789
0.33,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,54.36044531
0.34,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,56.74188897
0.35,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,54.19898379
0.36,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,56.33942629
0.37,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,53.61695222
0.38,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,56.81092274
0.39,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,54.91523277
0.4,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.74763775
0.41,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.80996257
0.42,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,57.1127268
0.43,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.54290447
0.44,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.61021582
0.45,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.10128164
0.46,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.43608128
0.47,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.96125156
0.48,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,56.48895877
0.49,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,57.01901561
0.5,1490,1152.542373,0.38,43.032787,0.277230974,393,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,55.93491453
0.01,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,261.2838959
0.02,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,267.7378847
0.03,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,269.3223334
0.04,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,266.7011067
0.05,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,278.5627547
0.06,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,277.5464414
0.07,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,283.1455348
0.08,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,282.5707142
0.09,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,284.4304701
0.1,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,291.4950907
0.11,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,282.2370456
0.12,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,289.3021809
0.13,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,282.9196043
0.14,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,283.5640636
0.15,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,282.6097276
0.16,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,275.583637
0.17,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,260.1300332
0.18,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,282.356432
0.19,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,276.7351469
0.2,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,273.5975054
0.21,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,262.3718666
0.22,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,259.9581117
0.23,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,261.4811157
0.24,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,238.3983143
0.25,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,249.815662
0.26,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,252.3304584
0.27,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,275.1740663
0.28,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,286.3194832
0.29,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,281.6480121
0.3,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,277.9296985
0.31,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,280.7904272
0.32,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,283.8655094
0.33,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,281.0587105
0.34,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,290.7687415
0.35,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,282.1247915
0.36,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,290.7581351
0.37,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,281.7176431
0.38,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,293.006913
0.39,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,282.3627894
0.4,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,280.4333397
0.41,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,281.9643606
0.42,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,287.3426672
0.43,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,280.1239295
0.44,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,285.3883574
0.45,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,290.6366154
0.46,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,282.3941736
0.47,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,293.6005882
0.48,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,292.4135281
0.49,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,301.942522
0.5,1490,2662.557781,0.38,252.04918,0.545587608,233,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,294.7925348
0.01,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,147.8252593
0.02,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,147.0525416
0.03,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,172.7229429
0.04,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,187.3546981
0.05,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,186.7805243
0.06,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,184.4167728
0.07,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,184.3642739
0.08,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,182.2695589
0.09,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,181.8919522
0.1,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,180.1928763
0.11,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,179.9652423
0.12,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,177.4012176
0.13,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,181.3520235
0.14,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,178.5805627
0.15,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,178.8535556
0.16,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,176.433508
0.17,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,167.5154605
0.18,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,175.3266559
0.19,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,174.6815507
0.2,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,176.0862544
0.21,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,178.7540878
0.22,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,172.3719837
0.23,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,176.1346816
0.24,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,176.1702662
0.25,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,175.6622887
0.26,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,175.0129673
0.27,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,174.8184838
0.28,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,179.4796409
0.29,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,174.1604087
0.3,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,174.7474848
0.31,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,176.7147328
0.32,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,176.9457858
0.33,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,174.9551536
0.34,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,181.8467116
0.35,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,175.2545074
0.36,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,181.6668637
0.37,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,175.2654041
0.38,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,182.1232561
0.39,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,175.4855455
0.4,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,181.4229658
0.41,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,180.9774954
0.42,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,184.0918669
0.43,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,176.930222
0.44,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,179.2045011
0.45,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,180.6213058
0.46,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,177.6511402
0.47,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,181.642536
0.48,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,180.2928203
0.49,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,188.4258315
0.5,1490,2621.468927,0.38,149.590164,0.431151575,273,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,181.6971278
0.01,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,135.9286568
0.02,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,140.7993128
0.03,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,142.6630228
0.04,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,140.5042785
0.05,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,142.423288
0.06,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,139.6428915
0.07,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,139.702249
0.08,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,137.496963
0.09,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,136.3269743
0.1,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,134.1785967
0.11,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,134.5707589
0.12,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,135.6259659
0.13,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,135.5874027
0.14,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,134.1982638
0.15,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,130.7796871
0.16,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,132.9810335
0.17,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,128.5018054
0.18,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,134.2615582
0.19,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,133.320897
0.2,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,133.5445382
0.21,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,134.2447291
0.22,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,129.9150486
0.23,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,133.878379
0.24,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,131.5341554
0.25,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,133.905455
0.26,1490,2542.372881,0.38,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,130.0748196
