Volume Fraction,Matrix Density ,Matrix Elastic Modulus,Matrix Poisson's Ratio,Matrix Yield Strength (MPa),Matrix Hardening Parameter,Temperature ,Fiber Density,Fiber Elastic Modulus 1,Fiber Elastic Modulus 2,Fiber Elastic Modulus 3,Fiber Poisson 1,Fiber Poisson 2,Fiber Poisson 3,Fiber Shear 1,Fiber Shear 2,Fiber Shear 3,Composite Toughness
0.13,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.70148722
0.14,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.680640586
0.15,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.61620197
0.16,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.607715432
0.17,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.488681104
0.18,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.544916448
0.19,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.44241375
0.2,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.429899604
0.21,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.422567792
0.22,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.373764914
0.23,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.346958108
0.24,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.227997228
0.25,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.25061022
0.26,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.1677649
0.27,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.23281894
0.28,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.128618154
0.29,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,5.0162992
0.3,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.98612151
0.31,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.97079466
0.32,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.884577068
0.33,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.903700746
0.34,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.885381532
0.35,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.717476692
0.36,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.745803284
0.37,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.667201538
0.38,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.640985494
0.39,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.55516035
0.4,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.476407374
0.41,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.482092116
0.42,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.432245878
0.43,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.326375656
0.44,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.308883224
0.45,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.227745956
0.46,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.168109216
0.47,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.169299772
0.48,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.097859402
0.49,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.123549202
0.5,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.025106
0.01,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.889134388
0.02,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.905304936
0.03,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.890330488
0.04,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.86234935
0.05,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.8759219
0.06,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.807710936
0.07,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.748922802
0.08,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.740810538
0.09,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.702480632
0.1,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.647204206
0.11,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.57956264
0.12,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.572169456
0.13,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.504717062
0.14,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.468464102
0.15,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.423129576
0.16,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.38625149
0.17,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.269729148
0.18,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.302599172
0.19,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.21077979
0.2,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.189154884
0.21,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.175866804
0.22,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.120045466
0.23,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.099547286
0.24,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.988706468
0.25,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.008405014
0.26,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.932970048
0.27,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.979751144
0.28,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.886500128
0.29,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.808162332
0.3,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.776594566
0.31,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.75521144
0.32,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.681051476
0.33,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.695451722
0.34,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.67617612
0.35,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.54722088
0.36,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.562651844
0.37,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.49536067
0.38,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.483640918
0.39,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.413913686
0.4,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.351005982
0.41,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.354157356
0.42,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.308655084
0.43,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.234003508
0.44,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.211996412
0.45,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.148549564
0.46,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.1102381
0.47,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.109109534
0.48,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.054993258
0.49,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.070461718
0.5,1200,1354.231975,0.37,77.586207,0.23256682,273,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.005215736
0.01,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.241882858
0.02,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.239180124
0.03,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.218725526
0.04,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.188676154
0.05,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.193136756
0.06,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.12302189
0.07,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.071553078
0.08,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.055529066
0.09,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,4.019219672
0.1,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.95813184
0.11,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.89823543
0.12,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.889406008
0.13,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.81728887
0.14,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.784648464
0.15,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.736932176
0.16,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.708335816
0.17,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.598213368
0.18,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.621373398
0.19,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.543649622
0.2,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.51733499
0.21,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.501921462
0.22,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.450576656
0.23,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.431188738
0.24,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.331539004
0.25,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.35142148
0.26,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.283146574
0.27,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.320961586
0.28,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.239168496
0.29,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.1771343
0.3,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.1461242
0.31,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.124633776
0.32,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.057122792
0.33,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.067357078
0.34,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.053268786
0.35,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.94309217
0.36,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.956010478
0.37,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.894696898
0.38,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.88907458
0.39,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.833321608
0.4,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.780020204
0.41,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.78387935
0.42,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.74025239
0.43,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.67419835
0.44,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.654320566
0.45,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.5996886
0.46,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.583536334
0.47,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.57168306
0.48,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.527662794
0.49,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.53886694
0.5,1200,1655.172414,0.37,67.241379,0.544620657,298,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.492329554
0.01,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.743272524
0.02,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.748472328
0.03,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.73118077
0.04,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.703854214
0.05,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.706385806
0.06,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.641866856
0.07,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.592659318
0.08,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.581498558
0.09,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.545739884
0.1,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.489949292
0.11,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.4371578
0.12,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.428693834
0.13,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.365237668
0.14,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.333431154
0.15,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.294281924
0.16,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.266785582
0.17,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.170462118
0.18,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.191963238
0.19,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.120776688
0.2,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.100304042
0.21,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.086153244
0.22,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.041160878
0.23,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,3.027305166
0.24,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.93659511
0.25,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.952272638
0.26,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.894430694
0.27,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.92740341
0.28,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.85614303
0.29,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.80157677
0.3,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.775389792
0.31,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.756487518
0.32,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.695703824
0.33,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.708282124
0.34,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.694828324
0.35,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.596745012
0.36,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.609659168
0.37,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.554335292
0.38,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.55032782
0.39,1200,1396.551724,0.37,62.068966,0.346699482,333,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,2.498376988
